,main_speaker,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
150,Ron Eglash,1.0833333333333333,1.0,1.0833333333333333,1.0833333333333333,0.75,0.25,0.4166666666666667,0.25,0.25,0.0,0.0,0.0
151,Philippe Starck,82.66666666666667,70.66666666666667,64.33333333333333,59.833333333333336,66.08333333333333,55.833333333333336,65.83333333333333,54.25,45.75,38.916666666666664,35.416666666666664,32.75
152,Murray Gell-Mann,20.416666666666668,19.0,15.166666666666666,17.25,14.25,12.666666666666666,16.333333333333332,10.833333333333334,10.333333333333334,8.833333333333334,7.0,8.083333333333334
153,Amory Lovins,60.916666666666664,53.916666666666664,48.166666666666664,30.25,20.416666666666668,17.583333333333332,19.083333333333332,12.416666666666666,9.083333333333334,7.833333333333333,5.0,5.166666666666667
154,Arthur Benjamin,13.25,12.583333333333334,16.25,16.5,14.75,13.5,12.833333333333334,12.0,12.583333333333334,11.5,10.666666666666666,9.666666666666666
155,Daniel Goleman,67.25,61.916666666666664,56.916666666666664,69.5,76.0,71.58333333333333,68.16666666666667,73.41666666666667,81.66666666666667,78.25,72.41666666666667,72.0
156,Lakshmi Pratury,12.666666666666666,19.75,17.166666666666668,26.5,21.833333333333332,16.583333333333332,10.5,16.416666666666668,11.583333333333334,12.583333333333334,9.916666666666666,8.166666666666666
157,Gever Tulley,0.0,14.583333333333334,36.583333333333336,38.916666666666664,42.416666666666664,36.416666666666664,35.166666666666664,25.25,31.0,23.083333333333332,18.916666666666668,15.416666666666666
158,Isabel Allende,85.33333333333333,70.91666666666667,64.0,61.916666666666664,65.83333333333333,59.333333333333336,49.25,47.75,55.083333333333336,45.166666666666664,34.583333333333336,35.666666666666664
159,Yossi Vardi,0.9166666666666666,0.5833333333333334,0.9166666666666666,0.6666666666666666,0.25,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
160,Deborah Gordon,2.4166666666666665,1.9166666666666667,1.8333333333333333,1.75,1.5833333333333333,1.1666666666666667,1.0,1.0,1.1666666666666667,1.0,1.0,1.0
161,J.J. Abrams,8.25,16.666666666666668,7.0,8.083333333333334,6.25,8.75,6.0,12.25,5.916666666666667,7.0,4.75,2.1666666666666665
162,David Gallo,54.916666666666664,51.5,60.083333333333336,53.333333333333336,47.916666666666664,44.666666666666664,43.083333333333336,38.666666666666664,40.5,34.833333333333336,33.75,31.166666666666668
163,Paola Antonelli,29.416666666666668,24.916666666666668,28.75,36.25,33.416666666666664,31.583333333333332,21.75,30.666666666666668,24.916666666666668,23.25,20.5,16.25
164,Frank Gehry,73.0,59.25,46.333333333333336,40.333333333333336,36.333333333333336,36.416666666666664,32.833333333333336,27.75,33.75,31.083333333333332,24.333333333333332,23.5
165,Raul Midon,28.333333333333332,19.666666666666668,10.333333333333334,8.666666666666666,7.0,6.5,4.583333333333333,3.6666666666666665,2.8333333333333335,2.0833333333333335,1.25,1.25
166,Bill Strickland,53.5,51.416666666666664,54.166666666666664,39.083333333333336,43.333333333333336,29.416666666666668,27.916666666666668,26.0,19.25,14.333333333333334,15.583333333333334,11.25
167,Bernie Dunlap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Alison Jackson,32.416666666666664,44.583333333333336,34.666666666666664,25.25,22.583333333333332,33.5,22.166666666666668,27.666666666666668,19.916666666666668,16.333333333333332,20.25,17.583333333333332
169,Robin Chase,14.083333333333334,12.333333333333334,11.75,14.5,14.833333333333334,13.416666666666666,16.0,19.25,20.916666666666668,14.416666666666666,13.333333333333334,12.083333333333334
170,Jaime Lerner,32.916666666666664,25.666666666666668,33.166666666666664,29.666666666666668,39.25,30.166666666666668,31.5,24.333333333333332,21.833333333333332,23.0,21.166666666666668,17.5
171,David Macaulay,56.75,49.583333333333336,50.666666666666664,48.5,41.666666666666664,37.583333333333336,41.833333333333336,36.5,34.583333333333336,31.583333333333332,31.0,23.666666666666668
172,Michael Pollan,20.25,19.333333333333332,36.333333333333336,45.416666666666664,52.75,34.333333333333336,26.5,36.083333333333336,25.833333333333332,21.25,28.083333333333332,18.166666666666668
173,Howard Rheingold,4.0,3.4166666666666665,3.1666666666666665,2.3333333333333335,2.0,1.3333333333333333,1.4166666666666667,1.1666666666666667,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.5
174,Pamelia Kurstin,37.083333333333336,31.083333333333332,30.416666666666668,27.25,14.666666666666666,15.5,10.583333333333334,9.583333333333334,6.75,4.75,4.583333333333333,3.1666666666666665
175,George Dyson,59.416666666666664,46.166666666666664,52.333333333333336,45.416666666666664,37.916666666666664,36.5,53.333333333333336,38.0,37.75,34.333333333333336,35.75,35.5
176,Moshe Safdie,20.75,16.916666666666668,14.75,11.083333333333334,14.916666666666666,15.583333333333334,12.666666666666666,10.5,12.166666666666666,10.333333333333334,8.083333333333334,8.25
177,Jill Sobule + Julia Sweeney,67.25,57.75,60.083333333333336,54.083333333333336,38.416666666666664,31.75,27.5,26.833333333333332,24.583333333333332,19.666666666666668,12.75,11.333333333333334
178,Raspyni Brothers,23.5,11.416666666666666,25.5,13.416666666666666,11.666666666666666,11.916666666666666,9.0,5.75,5.0,4.25,1.25,3.25
179,Joseph Lekuton,48.166666666666664,36.5,43.25,21.0,20.75,21.833333333333332,11.083333333333334,9.166666666666666,10.083333333333334,10.416666666666666,9.166666666666666,9.666666666666666
180,Steve Jurvetson,20.833333333333332,11.583333333333334,13.5,9.083333333333334,8.083333333333334,5.416666666666667,7.666666666666667,8.0,10.833333333333334,13.916666666666666,11.666666666666666,21.666666666666668
181,Roy Gould + Curtis Wong,21.583333333333332,21.25,18.75,15.416666666666666,11.416666666666666,10.666666666666666,8.916666666666666,8.333333333333334,7.5,7.416666666666667,7.5,6.583333333333333
182,Alan Kay,20.083333333333332,20.0,17.0,14.5,13.083333333333334,12.0,11.916666666666666,11.25,8.5,10.25,10.0,8.916666666666666
183,Jill Bolte Taylor,0.4166666666666667,0.5,37.25,22.75,15.75,12.75,13.166666666666666,11.333333333333334,7.916666666666667,7.333333333333333,5.0,4.666666666666667
184,Dave Eggers,62.833333333333336,55.416666666666664,43.833333333333336,59.583333333333336,47.75,32.833333333333336,27.75,35.166666666666664,41.0,31.166666666666668,26.833333333333332,26.583333333333332
185,Karen Armstrong,61.583333333333336,39.666666666666664,34.166666666666664,46.166666666666664,35.0,35.0,25.0,23.5,22.416666666666668,22.583333333333332,15.666666666666666,16.333333333333332
186,Neil Turok,0.75,0.75,1.25,0.75,0.5833333333333334,0.5,0.9166666666666666,1.0833333333333333,0.5833333333333334,0.5,0.4166666666666667,0.5
187,Norman Foster,60.166666666666664,56.833333333333336,47.416666666666664,37.416666666666664,30.666666666666668,30.416666666666668,25.833333333333332,23.333333333333332,23.083333333333332,19.916666666666668,17.0,18.0
188,Christopher deCharms,2.5833333333333335,1.0,4.083333333333333,3.1666666666666665,3.1666666666666665,2.5833333333333335,1.75,1.3333333333333333,1.3333333333333333,1.0833333333333333,0.9166666666666666,0.8333333333333334
189,Clifford Stoll,22.833333333333332,18.333333333333332,39.166666666666664,25.666666666666668,38.166666666666664,26.0,18.333333333333332,14.166666666666666,9.916666666666666,7.75,5.916666666666667,5.583333333333333
190,Rokia Traore,27.5,24.5,58.75,69.5,38.5,22.25,20.166666666666668,46.0,20.75,15.25,24.333333333333332,13.083333333333334
191,Siegfried Woldhek,2.6666666666666665,2.0,2.0833333333333335,2.25,1.4166666666666667,1.0833333333333333,2.25,1.5833333333333333,0.9166666666666666,1.1666666666666667,0.9166666666666666,3.3333333333333335
192,David Hoffman,25.75,21.416666666666668,26.75,22.75,22.5,18.583333333333332,18.583333333333332,16.333333333333332,23.416666666666668,17.166666666666668,15.083333333333334,14.416666666666666
193,Jakob Trollback,0.3333333333333333,0.5833333333333334,0.5833333333333334,1.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
194,Stephen Hawking,6.916666666666667,5.916666666666667,5.833333333333333,6.833333333333333,14.666666666666666,12.916666666666666,18.583333333333332,14.666666666666666,24.833333333333332,42.583333333333336,20.583333333333332,17.25
195,Johnny Lee,1.6666666666666667,1.1666666666666667,2.25,2.0,1.9166666666666667,1.0833333333333333,1.5833333333333333,1.6666666666666667,1.25,1.0833333333333333,1.0,1.0
196,Tod Machover + Dan Ellsey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Yochai Benkler,43.5,31.583333333333332,33.416666666666664,24.5,23.0,20.666666666666668,16.166666666666668,12.666666666666666,8.083333333333334,7.75,7.0,8.083333333333334
198,Ernest Madu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,Amy Tan,72.83333333333333,57.666666666666664,49.833333333333336,44.416666666666664,38.0,37.083333333333336,33.666666666666664,34.833333333333336,37.75,29.666666666666668,24.916666666666668,25.333333333333332
200,Brian Greene,4.5,3.4166666666666665,3.3333333333333335,3.0833333333333335,3.0,5.666666666666667,4.583333333333333,3.4166666666666665,3.5,3.0,2.3333333333333335,2.0833333333333335
201,Brian Cox,6.75,6.416666666666667,7.916666666666667,7.916666666666667,18.666666666666668,33.666666666666664,22.25,25.75,17.583333333333332,15.25,17.25,15.0
202,They Might Be Giants,79.91666666666667,62.75,51.916666666666664,51.0,41.666666666666664,41.0,28.083333333333332,29.916666666666668,19.166666666666668,21.0,15.833333333333334,14.25
203,Hector Ruiz,6.0,5.666666666666667,5.583333333333333,5.666666666666667,4.75,4.666666666666667,4.166666666666667,4.166666666666667,3.75,3.5,2.9166666666666665,2.9166666666666665
204,Paul Stamets,4.166666666666667,3.9166666666666665,6.583333333333333,6.333333333333333,6.833333333333333,6.75,6.5,7.083333333333333,6.75,11.0,6.75,16.583333333333332
205,Paul Ewald,4.916666666666667,3.3333333333333335,2.0,1.5833333333333333,1.4166666666666667,1.0,1.0833333333333333,1.25,1.0,1.0,1.0,0.9166666666666666
206,Michael Moschen,37.25,24.0,16.083333333333332,14.5,13.5,9.0,6.833333333333333,5.166666666666667,4.416666666666667,3.6666666666666665,2.6666666666666665,2.5
207,Joshua Klein,23.666666666666668,17.5,21.5,13.916666666666666,15.166666666666666,11.166666666666666,17.166666666666668,11.0,10.166666666666666,8.5,9.166666666666666,8.666666666666666
208,Alisa Miller,2.5,1.9166666666666667,1.9166666666666667,2.0833333333333335,2.25,1.9166666666666667,1.5,1.5,1.5,1.4166666666666667,1.1666666666666667,1.0
209,Mark Bittman,10.916666666666666,26.666666666666668,42.333333333333336,64.5,62.25,73.91666666666667,60.166666666666664,57.083333333333336,40.666666666666664,33.333333333333336,27.5,24.5
210,Robert Ballard,46.666666666666664,34.416666666666664,32.166666666666664,31.833333333333332,28.583333333333332,24.5,31.333333333333332,20.75,18.333333333333332,18.583333333333332,14.25,14.166666666666666
211,Yves Behar,10.0,10.0,9.5,7.5,9.583333333333334,9.0,10.25,8.5,8.583333333333334,6.083333333333333,4.916666666666667,4.5
212,Arthur Ganson,66.41666666666667,35.75,38.0,42.25,31.416666666666668,30.166666666666668,19.166666666666668,20.75,12.583333333333334,11.666666666666666,7.916666666666667,8.583333333333334
213,Seyi Oyesola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,Paul Collier,46.583333333333336,56.333333333333336,66.16666666666667,80.83333333333333,90.16666666666667,80.0,54.833333333333336,46.166666666666664,39.75,38.583333333333336,35.916666666666664,33.416666666666664
215,Susan Blackmore,42.666666666666664,35.75,29.833333333333332,25.083333333333332,21.5,19.833333333333332,16.5,13.666666666666666,12.25,10.75,8.833333333333334,8.75
216,Nathan Myhrvold,1.9166666666666667,1.4166666666666667,2.0,2.1666666666666665,3.25,6.166666666666667,3.75,2.6666666666666665,1.5833333333333333,1.5833333333333333,1.1666666666666667,1.0
217,Chris Jordan,17.0,21.083333333333332,61.083333333333336,32.833333333333336,26.0,30.416666666666668,30.333333333333332,35.583333333333336,33.5,35.833333333333336,32.25,27.083333333333332
218,Adam Grosser,1.0833333333333333,2.25,4.583333333333333,5.666666666666667,6.083333333333333,6.833333333333333,3.5,2.25,1.8333333333333333,1.6666666666666667,1.5,1.3333333333333333
219,Benjamin Zander,23.916666666666668,24.166666666666668,35.416666666666664,44.75,49.916666666666664,45.166666666666664,49.416666666666664,38.666666666666664,38.75,29.833333333333332,25.166666666666668,24.916666666666668
220,Nellie McKay,33.166666666666664,18.5,17.25,12.25,10.0,7.0,4.5,3.75,2.5,2.9166666666666665,1.6666666666666667,1.0833333333333333
221,Sxip Shirey + Rachelle Garniez,0.6666666666666666,0.75,0.9166666666666666,0.5833333333333334,1.0,0.5,0.5,0.25,0.16666666666666666,0.0,0.0,0.0
222,Peter Diamandis,11.0,9.583333333333334,7.25,7.416666666666667,9.333333333333334,6.666666666666667,36.916666666666664,27.25,28.25,43.333333333333336,34.25,41.916666666666664
223,Rick Smolan,5.916666666666667,5.833333333333333,6.75,5.416666666666667,3.6666666666666665,4.0,4.416666666666667,3.5833333333333335,8.916666666666666,8.666666666666666,4.666666666666667,4.166666666666667
224,Corneille Ewango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Torsten Reil,15.333333333333334,10.0,39.083333333333336,22.083333333333332,30.166666666666668,25.583333333333332,19.916666666666668,11.5,14.666666666666666,18.916666666666668,6.0,11.833333333333334
226,Clay Shirky,10.166666666666666,9.5,24.833333333333332,32.75,34.666666666666664,24.0,21.583333333333332,13.083333333333334,10.666666666666666,6.833333333333333,6.333333333333333,4.583333333333333
227,Freeman Dyson,27.25,29.0,28.25,41.0,20.583333333333332,21.333333333333332,19.416666666666668,20.0,19.416666666666668,26.666666666666668,16.333333333333332,15.75
228,Billy Graham,28.0,32.25,25.083333333333332,20.416666666666668,20.583333333333332,21.083333333333332,22.166666666666668,29.0,22.083333333333332,21.666666666666668,18.416666666666668,19.5
229,AJ Jacobs,0.08333333333333333,0.4166666666666667,0.75,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.0,0.25
230,Keith Barry,15.25,14.75,13.083333333333334,14.166666666666666,15.666666666666666,34.416666666666664,36.0,20.75,16.333333333333332,11.5,8.583333333333334,6.833333333333333
231,Martin Seligman,17.166666666666668,13.0,12.833333333333334,12.583333333333334,10.833333333333334,13.416666666666666,12.75,12.666666666666666,12.416666666666666,11.25,10.5,10.5
232,Marisa Fick-Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Louise Leakey,26.75,32.25,20.416666666666668,15.25,15.083333333333334,10.916666666666666,15.416666666666666,19.0,14.833333333333334,17.75,10.833333333333334,9.083333333333334
234,Reed Kroloff,26.0,22.583333333333332,12.083333333333334,4.666666666666667,4.666666666666667,5.25,2.8333333333333335,3.6666666666666665,2.6666666666666665,1.5833333333333333,1.5833333333333333,2.1666666666666665
235,Kwabena Boahen,12.5,18.5,8.75,13.0,6.416666666666667,5.0,5.333333333333333,4.583333333333333,5.166666666666667,2.3333333333333335,3.9166666666666665,4.916666666666667
236,Robert Lang,38.0,42.333333333333336,47.0,44.75,31.666666666666668,28.75,27.333333333333332,21.666666666666668,20.5,17.916666666666668,15.416666666666666,16.916666666666668
237,Bruno Bowden + Rufus Cappadocia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Patricia Burchat,0.4166666666666667,1.3333333333333333,1.0833333333333333,1.5,0.8333333333333334,1.0,0.9166666666666666,0.5833333333333334,0.9166666666666666,0.4166666666666667,0.4166666666666667,0.16666666666666666
239,Spencer Wells,37.75,34.916666666666664,26.0,26.916666666666668,31.5,26.083333333333332,23.5,23.833333333333332,20.416666666666668,17.916666666666668,15.833333333333334,16.25
240,David Griffin,51.416666666666664,38.583333333333336,34.25,30.416666666666668,28.666666666666668,24.583333333333332,22.166666666666668,19.75,19.583333333333332,17.333333333333332,16.75,27.333333333333332
241,Lennart Green,3.9166666666666665,3.25,2.6666666666666665,3.5833333333333335,3.3333333333333335,5.083333333333333,2.9166666666666665,3.4166666666666665,2.4166666666666665,2.6666666666666665,1.75,1.8333333333333333
242,Ian Dunbar,62.166666666666664,68.66666666666667,75.0,68.83333333333333,62.833333333333336,58.75,57.166666666666664,50.333333333333336,53.166666666666664,43.916666666666664,38.583333333333336,30.583333333333332
243,John Q. Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Sugata Mitra,2.0833333333333335,1.6666666666666667,1.5833333333333333,1.5,4.416666666666667,5.416666666666667,5.416666666666667,24.916666666666668,11.416666666666666,8.666666666666666,5.583333333333333,4.333333333333333
245,Ory Okolloh,0.6666666666666666,1.4166666666666667,1.1666666666666667,1.0,1.5,1.1666666666666667,1.0,1.0,1.3333333333333333,1.0833333333333333,1.1666666666666667,1.4166666666666667
246,Einstein the Parrot,50.25,24.166666666666668,16.916666666666668,17.75,15.583333333333334,15.25,12.583333333333334,12.916666666666666,11.0,9.416666666666666,8.583333333333334,12.583333333333334
247,Peter Hirshberg,8.583333333333334,6.25,5.0,7.083333333333333,2.9166666666666665,2.5,2.9166666666666665,2.75,1.9166666666666667,1.5833333333333333,1.6666666666666667,1.0833333333333333
248,Jonathan Drori,22.5,14.5,19.166666666666668,22.583333333333332,10.333333333333334,12.583333333333334,6.0,6.5,7.0,7.333333333333333,8.666666666666666,6.166666666666667
249,Irwin Redlener,44.916666666666664,33.166666666666664,34.583333333333336,32.5,25.0,16.416666666666668,18.0,13.25,15.0,8.25,10.916666666666666,9.25
250,Brewster Kahle,49.416666666666664,32.583333333333336,28.083333333333332,24.416666666666668,11.25,17.666666666666668,15.916666666666666,8.833333333333334,6.916666666666667,7.666666666666667,7.166666666666667,7.75
